DateTime,True_Global_active_power,Predicted_Global_active_power
2010-04-24,1518.418,1808.204
2010-04-25,1542.742,2126.8
2010-04-26,1082.716,1953.5781
2010-04-27,1250.94,2067.8442
2010-04-28,867.858,1893.7079
2010-04-29,1103.724,1940.1635
2010-04-30,1118.628,1941.5186
2010-05-01,1320.158,1713.7274
2010-05-02,2187.91,1645.5906
2010-05-03,1411.302,1571.0294
2010-05-04,1516.96,1762.5299
2010-05-05,1805.308,1774.1248
2010-05-06,1299.25,1383.035
2010-05-07,1644.004,1460.9799
2010-05-08,1533.422,1161.3422
2010-05-09,1566.51,1393.2327
2010-05-10,1467.892,1334.4598
2010-05-11,1571.368,1194.4172
2010-05-12,2035.418,1312.1819
2010-05-13,1554.266,1028.5267
2010-05-14,1722.146,1288.3523
2010-05-15,1944.772,1218.1118
2010-05-16,2100.426,1241.5315
2010-05-17,1628.182,1311.083
2010-05-18,1421.184,1371.4493
2010-05-19,1426.752,1206.4015
2010-05-20,1153.898,1255.8982
2010-05-21,1294.396,1258.2098
2010-05-22,2095.772,1108.5137
2010-05-23,1487.556,1009.86816
2010-05-24,1341.332,1207.5388
2010-05-25,1198.626,1157.9602
2010-05-26,1387.884,1033.3884
2010-05-27,1323.342,1162.1327
2010-05-28,1398.164,994.15967
2010-05-29,2049.808,1355.5603
2010-05-30,1665.7,1120.1422
2010-05-31,1340.462,1190.1326
2010-06-01,1268.964,1214.9426
2010-06-02,980.898,1127.8427
2010-06-03,1394.186,1444.7668
2010-06-04,1420.554,1184.6863
2010-06-05,2009.644,1352.3689
2010-06-06,1746.792,1576.9783
2010-06-07,1012.082,1640.1986
2010-06-08,1362.034,1383.1305
2010-06-09,1534.682,1769.6019
2010-06-10,1215.19,1361.3804
2010-06-11,1470.672,1528.6628
2010-06-12,1974.442,1660.6255
2010-06-13,1674.356,1536.0609
2010-06-14,1217.984,1544.6506
2010-06-15,1223.966,1722.8522
2010-06-16,1768.092,1621.5597
2010-06-17,1028.018,1501.1854
2010-06-18,1332.316,1397.7766
2010-06-19,1416.22,1452.6453
2010-06-20,1672.55,1402.5168
2010-06-21,1660.89,1744.6699
2010-06-22,1520.588,1700.6233
2010-06-23,1442.064,1620.5913
2010-06-24,1095.78,1328.3224
2010-06-25,1099.438,1623.7701
2010-06-26,981.62,1330.8481
2010-06-27,1139.964,1513.9451
2010-06-28,1471.34,1407.4645
2010-06-29,1368.008,1482.548
2010-06-30,1384.136,1386.8666
2010-07-01,1349.002,1413.865
2010-07-02,1140.928,1124.7671
2010-07-03,1120.074,1450.9912
2010-07-04,1538.088,1195.3673
2010-07-05,1113.99,1053.3779
2010-07-06,1005.934,988.5823
2010-07-07,834.788,1222.6542
2010-07-08,1212.652,1276.0212
2010-07-09,1083.478,1357.5518
2010-07-10,1154.504,1228.9845
2010-07-11,1193.572,1122.8282
2010-07-12,1109.574,1148.694
2010-07-13,1382.114,1070.2928
2010-07-14,1409.472,1243.3726
2010-07-15,1635.816,1165.606
2010-07-16,820.056,1142.7373
2010-07-17,806.352,1213.0226
2010-07-18,812.038,948.332
2010-07-19,801.158,1141.9196
2010-07-20,855.824,1022.50024
2010-07-21,1064.166,1184.2565
2010-07-22,1164.446,1184.8708
2010-07-23,1176.158,1164.559
2010-07-24,921.668,994.4081
2010-07-25,1130.41,1131.8132
2010-07-26,884.15,1073.6272
2010-07-27,952.36,1207.3247
2010-07-28,862.654,1473.1398
2010-07-29,549.104,1118.4634
2010-07-30,551.26,1303.386
2010-07-31,554.616,1250.5626
2010-08-01,555.664,1233.2054
2010-08-02,549.482,1325.0638
2010-08-03,615.212,1294.8348
2010-08-04,543.356,1275.1069
2010-08-05,533.476,1536.8506
2010-08-06,524.746,1556.455
2010-08-07,527.476,1539.6353
2010-08-08,528.46,1330.546
2010-08-09,535.064,1518.8096
2010-08-10,544.758,1097.2366
2010-08-11,542.002,1349.1055
2010-08-12,529.698,1420.6525
2010-08-13,534.294,1159.298
2010-08-14,554.27,1331.3335
2010-08-15,1055.986,1338.2256
2010-08-16,1129.73,1281.0692
2010-08-17,1139.47,1311.2773
2010-08-18,1304.64,1104.1178
2010-08-19,1304.64,1105.9535
2010-08-20,1304.64,1134.0258
2010-08-21,1304.64,1194.2834
2010-08-22,1260.266,995.04913
2010-08-23,765.658,758.23535
2010-08-24,722.948,859.37695
2010-08-25,980.408,974.743
2010-08-26,757.252,879.96924
2010-08-27,2030.65,726.49146
2010-08-28,1442.856,688.2131
2010-08-29,1668.48,541.6325
2010-08-30,1494.802,437.42822
2010-08-31,1365.106,506.6655
2010-09-01,1593.318,624.67926
2010-09-02,1392.492,310.13644
2010-09-03,1346.414,237.32864
2010-09-04,1743.84,349.826
2010-09-05,1323.018,214.2373
2010-09-06,1422.876,269.54523
2010-09-07,1451.854,323.77997
2010-09-08,1303.812,274.07367
2010-09-09,1238.714,0.51860464
2010-09-10,1328.108,240.33032
2010-09-11,1463.31,361.3415
2010-09-12,1612.092,188.10425
2010-09-13,1076.32,682.0801
2010-09-14,1430.678,365.49484
2010-09-15,986.094,543.75543
2010-09-16,1339.738,598.43994
2010-09-17,1497.608,743.9855
2010-09-18,1247.946,858.38605
2010-09-19,919.6,695.9377
2010-09-20,1682.832,1033.8572
2010-09-21,1111.376,1095.4852
2010-09-22,1510.394,965.1775
2010-09-23,1449.862,958.6175
2010-09-24,1327.992,1171.0269
2010-09-25,281.79,1106.3174
2010-09-26,210.24,1102.5995
2010-09-27,210.24,1172.5101
2010-09-28,638.764,1418.4908
2010-09-29,1684.426,1777.929
2010-09-30,1248.278,1377.8219
2010-10-01,1504.82,1587.6836
2010-10-02,1923.254,1622.9763
2010-10-03,1830.684,1421.0984
2010-10-04,1775.96,1724.9521
2010-10-05,1854.624,1744.7817
2010-10-06,1315.456,2024.4192
2010-10-07,1809.954,1673.2124
2010-10-08,1510.456,1541.8022
2010-10-09,1611.78,1718.4125
2010-10-10,1998.904,1938.0024
2010-10-11,1622.59,1744.3989
2010-10-12,1579.692,1899.1389
2010-10-13,2073.886,1675.8986
2010-10-14,2135.122,1795.4861
2010-10-15,1596.324,1827.2756
2010-10-16,1000.014,1812.3188
2010-10-17,1047.382,1580.5879
2010-10-18,2713.884,1745.3737
2010-10-19,1925.978,1805.3651
2010-10-20,1727.964,1479.6672
2010-10-21,1355.198,1748.9135
2010-10-22,1668.892,1551.0935
2010-10-23,2293.236,1590.7228
2010-10-24,2392.992,1417.3059
2010-10-25,1163.292,1667.5958
2010-10-26,945.904,1552.2996
2010-10-27,1260.278,1727.3022
2010-10-28,1463.326,1340.4827
2010-10-29,1204.422,1383.6373
2010-10-30,2152.7,1744.0435
2010-10-31,1476.43,1626.0612
2010-11-01,1383.18,1237.51
2010-11-02,1191.082,1351.7582
2010-11-03,1293.298,1241.8607
2010-11-04,2555.146,1716.3169
2010-11-05,1736.088,1235.5177
2010-11-06,1805.408,1321.9257
2010-11-07,1673.816,1401.8917
2010-11-08,1825.54,1325.6589
2010-11-09,2022.098,1274.9773
2010-11-10,1946.534,1342.0972
2010-11-11,1773.592,1195.7312
2010-11-12,1836.822,1304.1168
2010-11-13,2023.174,1100.0197
2010-11-14,2038.392,1255.6162
2010-11-15,1747.382,1182.6023
2010-11-16,1509.748,1309.426
2010-11-17,1582.032,1377.6105
2010-11-18,1652.152,1114.048
2010-11-19,1570.4,1400.8444
2010-11-20,2197.006,987.67505
2010-11-21,900.91,959.4183
2010-11-22,2041.536,1341.8298
2010-11-23,1577.536,1146.6346
2010-11-24,1796.248,1242.1658
2010-11-25,1431.164,1228.151
2010-11-26,1488.104,1444.833
