DateTime,True_Global_active_power,Predicted_Global_active_power
2010-10-17,1047.382,2035.663
2010-10-18,2713.884,2106.5122
2010-10-19,1925.978,2016.6692
2010-10-20,1727.964,1944.1199
2010-10-21,1355.198,1963.7987
2010-10-22,1668.892,2169.775
2010-10-23,2293.236,2145.6567
2010-10-24,2392.992,1735.9883
2010-10-25,1163.292,1967.8345
2010-10-26,945.904,1652.7754
2010-10-27,1260.278,1974.6669
2010-10-28,1463.326,1608.7794
2010-10-29,1204.422,1803.983
2010-10-30,2152.7,1633.4244
2010-10-31,1476.43,1423.2909
2010-11-01,1383.18,1662.4142
2010-11-02,1191.082,1349.8011
2010-11-03,1293.298,1554.5778
2010-11-04,2555.146,1549.5833
2010-11-05,1736.088,1307.2815
2010-11-06,1805.408,1340.6882
2010-11-07,1673.816,1379.5078
2010-11-08,1825.54,1497.1012
2010-11-09,2022.098,1109.949
2010-11-10,1946.534,1326.6787
2010-11-11,1773.592,1129.2794
2010-11-12,1836.822,1450.7582
2010-11-13,2023.174,1667.0143
2010-11-14,2038.392,1465.1205
2010-11-15,1747.382,1850.2214
2010-11-16,1509.748,1460.4158
2010-11-17,1582.032,1632.3704
2010-11-18,1652.152,2041.6143
2010-11-19,1570.4,1845.3523
2010-11-20,2197.006,1771.4147
2010-11-21,900.91,2157.358
2010-11-22,2041.536,1899.1267
2010-11-23,1577.536,1962.8446
2010-11-24,1796.248,1876.1898
2010-11-25,1431.164,1848.2538
2010-11-26,1488.104,1616.952
