DateTime,True_Global_active_power,Predicted_Global_active_power
2010-04-23,1180.536,2000.7566
2010-04-24,1518.418,2097.2861
2010-04-25,1542.742,2732.802
2010-04-26,1082.716,1926.7312
2010-04-27,1250.94,2477.7866
2010-04-28,867.858,2002.6482
2010-04-29,1103.724,2342.275
2010-04-30,1118.628,2290.8208
2010-05-01,1320.158,1414.0477
2010-05-02,2187.91,2341.2732
2010-05-03,1411.302,2278.9705
2010-05-04,1516.96,2239.0232
2010-05-05,1805.308,1753.0898
2010-05-06,1299.25,1997.6128
2010-05-07,1644.004,2200.57
2010-05-08,1533.422,2248.3174
2010-05-09,1566.51,2041.5209
2010-05-10,1467.892,2353.7385
2010-05-11,1571.368,2101.618
2010-05-12,2035.418,1414.6307
2010-05-13,1554.266,2379.278
2010-05-14,1722.146,1831.862
2010-05-15,1944.772,1933.3682
2010-05-16,2100.426,1953.8682
2010-05-17,1628.182,2172.7058
2010-05-18,1421.184,2107.1648
2010-05-19,1426.752,1889.4468
2010-05-20,1153.898,2007.3777
2010-05-21,1294.396,2151.2927
2010-05-22,2095.772,1724.8525
2010-05-23,1487.556,2657.9983
2010-05-24,1341.332,2011.234
2010-05-25,1198.626,2011.1638
2010-05-26,1387.884,2091.6672
2010-05-27,1323.342,1813.2676
2010-05-28,1398.164,1535.6906
2010-05-29,2049.808,1969.9897
2010-05-30,1665.7,1766.8075
2010-05-31,1340.462,2068.8752
2010-06-01,1268.964,2200.2544
2010-06-02,980.898,1922.069
2010-06-03,1394.186,1751.2676
2010-06-04,1420.554,2107.0786
2010-06-05,2009.644,1829.7345
2010-06-06,1746.792,1371.9358
2010-06-07,1012.082,1893.9323
2010-06-08,1362.034,1732.5427
2010-06-09,1534.682,1630.0536
2010-06-10,1215.19,1788.2172
2010-06-11,1470.672,1836.8485
2010-06-12,1974.442,1841.146
2010-06-13,1674.356,1695.7103
2010-06-14,1217.984,1842.1028
2010-06-15,1223.966,1549.7196
2010-06-16,1768.092,2035.835
2010-06-17,1028.018,2148.2937
2010-06-18,1332.316,1766.5549
2010-06-19,1416.22,1522.0786
2010-06-20,1672.55,1879.1837
2010-06-21,1660.89,1273.5085
2010-06-22,1520.588,2078.2778
2010-06-23,1442.064,1950.0869
2010-06-24,1095.78,1914.3583
2010-06-25,1099.438,1628.2484
2010-06-26,981.62,1529.8031
2010-06-27,1139.964,1830.3986
2010-06-28,1471.34,1786.2303
2010-06-29,1368.008,1411.6123
2010-06-30,1384.136,1931.2672
2010-07-01,1349.002,1712.0095
2010-07-02,1140.928,1965.6921
2010-07-03,1120.074,1609.7198
2010-07-04,1538.088,1656.9926
2010-07-05,1113.99,2219.5664
2010-07-06,1005.934,1615.7928
2010-07-07,834.788,1913.8909
2010-07-08,1212.652,975.21344
2010-07-09,1083.478,1564.8785
2010-07-10,1154.504,2036.4843
2010-07-11,1193.572,1415.2694
2010-07-12,1109.574,1894.2256
2010-07-13,1382.114,1598.2446
2010-07-14,1409.472,2254.7021
2010-07-15,1635.816,1925.1677
2010-07-16,820.056,1708.6947
2010-07-17,806.352,1855.9171
2010-07-18,812.038,1618.4591
2010-07-19,801.158,1887.1906
2010-07-20,855.824,1397.5986
2010-07-21,1064.166,1783.6467
2010-07-22,1164.446,1763.1853
2010-07-23,1176.158,1430.2722
2010-07-24,921.668,1864.8484
2010-07-25,1130.41,2340.0315
2010-07-26,884.15,1947.8796
2010-07-27,952.36,2394.7683
2010-07-28,862.654,2389.1199
2010-07-29,549.104,1904.6394
2010-07-30,551.26,2439.441
2010-07-31,554.616,2002.4592
2010-08-01,555.664,2105.7053
2010-08-02,549.482,1953.4497
2010-08-03,615.212,1785.2704
2010-08-04,543.356,2021.1598
2010-08-05,533.476,2082.8525
2010-08-06,524.746,2287.162
2010-08-07,527.476,2155.744
2010-08-08,528.46,1730.3339
2010-08-09,535.064,2470.4993
2010-08-10,544.758,1720.2761
2010-08-11,542.002,1821.7979
2010-08-12,529.698,1892.4164
2010-08-13,534.294,1968.2281
2010-08-14,554.27,1753.1191
2010-08-15,1055.986,1527.37
2010-08-16,1129.73,1646.7418
2010-08-17,1139.47,2044.6531
2010-08-18,1304.64,2050.935
2010-08-19,1304.64,1698.7402
2010-08-20,1304.64,1550.047
2010-08-21,1304.64,1483.8562
2010-08-22,1260.266,1864.5792
2010-08-23,765.658,1562.016
2010-08-24,722.948,2030.3652
2010-08-25,980.408,1762.8481
2010-08-26,757.252,1368.9796
2010-08-27,2030.65,1345.6414
2010-08-28,1442.856,1428.3531
2010-08-29,1668.48,908.6634
2010-08-30,1494.802,1595.182
2010-08-31,1365.106,1012.8499
2010-09-01,1593.318,781.1064
2010-09-02,1392.492,987.41003
2010-09-03,1346.414,761.3285
2010-09-04,1743.84,1002.42444
2010-09-05,1323.018,845.1859
2010-09-06,1422.876,412.15048
2010-09-07,1451.854,805.0047
2010-09-08,1303.812,537.3457
2010-09-09,1238.714,303.77768
2010-09-10,1328.108,1086.665
2010-09-11,1463.31,814.50366
2010-09-12,1612.092,654.945
2010-09-13,1076.32,950.09344
2010-09-14,1430.678,478.8663
2010-09-15,986.094,945.71735
2010-09-16,1339.738,1144.9474
2010-09-17,1497.608,711.91406
2010-09-18,1247.946,481.13898
2010-09-19,919.6,604.13574
2010-09-20,1682.832,869.7142
2010-09-21,1111.376,723.56573
2010-09-22,1510.394,583.34845
2010-09-23,1449.862,504.5109
2010-09-24,1327.992,451.7069
2010-09-25,281.79,692.732
2010-09-26,210.24,572.453
2010-09-27,210.24,384.07278
2010-09-28,638.764,863.5835
2010-09-29,1684.426,546.00543
2010-09-30,1248.278,958.6582
2010-10-01,1504.82,1195.6437
2010-10-02,1923.254,1032.3724
2010-10-03,1830.684,1431.0026
2010-10-04,1775.96,968.1401
2010-10-05,1854.624,811.8868
2010-10-06,1315.456,1160.5223
2010-10-07,1809.954,1229.4904
2010-10-08,1510.456,1490.974
2010-10-09,1611.78,1047.1581
2010-10-10,1998.904,1458.1471
2010-10-11,1622.59,1659.332
2010-10-12,1579.692,1508.3009
2010-10-13,2073.886,925.2996
2010-10-14,2135.122,1693.3932
2010-10-15,1596.324,1522.6768
2010-10-16,1000.014,1045.2482
2010-10-17,1047.382,1988.2814
2010-10-18,2713.884,1633.8792
2010-10-19,1925.978,2114.3135
2010-10-20,1727.964,1499.903
2010-10-21,1355.198,1251.8329
2010-10-22,1668.892,1779.7917
2010-10-23,2293.236,1844.2839
2010-10-24,2392.992,1324.7003
2010-10-25,1163.292,1465.6906
2010-10-26,945.904,1547.57
2010-10-27,1260.278,1534.3286
2010-10-28,1463.326,1123.4714
2010-10-29,1204.422,1623.353
2010-10-30,2152.7,1545.2523
2010-10-31,1476.43,1783.6342
2010-11-01,1383.18,1736.3009
2010-11-02,1191.082,1772.8046
2010-11-03,1293.298,2046.9033
2010-11-04,2555.146,2029.3412
2010-11-05,1736.088,1985.5742
2010-11-06,1805.408,1653.3567
2010-11-07,1673.816,1992.2427
2010-11-08,1825.54,1719.2894
2010-11-09,2022.098,1895.3558
2010-11-10,1946.534,1838.1605
2010-11-11,1773.592,2129.2727
2010-11-12,1836.822,2059.015
2010-11-13,2023.174,1836.0999
2010-11-14,2038.392,1727.6187
2010-11-15,1747.382,1934.2476
2010-11-16,1509.748,1766.644
2010-11-17,1582.032,1818.3978
2010-11-18,1652.152,1583.8059
2010-11-19,1570.4,1836.8644
2010-11-20,2197.006,1664.9797
2010-11-21,900.91,1369.8472
2010-11-22,2041.536,1130.1064
2010-11-23,1577.536,1146.972
2010-11-24,1796.248,1724.9712
2010-11-25,1431.164,1668.018
2010-11-26,1488.104,1468.0945
